,date,Plate temp,scene temp,foreTotalRadiation,powerA,powerB,powerC,average power,foreWindSpeed,foreWindDirection,OT
7833,2019/11/23 9:00,7.58,4.5,244,1320.66,1304.14,1387.76,1337.52,5.9,118,2.856227511
7834,2019/11/23 10:00,7.58,4.7,260,1391.94,1418.58,1469.65,1426.72,3.7,117,3.006098109
7835,2019/11/23 11:00,8.18,4.8,271,1529.72,1551.78,1542.8,1541.43,3.2,116,3.283410278
7836,2019/11/23 12:00,8.39,5,302,1616.56,1623.24,1719.76,1653.19,3.1,120,3.47746931
7837,2019/11/23 13:00,8.39,4.9,316,1708.5,1690.04,1787.56,1728.7,4.3,118,3.639025835
7838,2019/11/23 14:00,9.49,5.2,293,1664.08,1684.98,1684.02,1677.69,5.5,108,3.602465482
7839,2019/11/23 15:00,9.14,5,253,1543.08,1485.18,1469.64,1499.3,4.5,113,3.27413874
7840,2019/11/23 16:00,8.76,5.1,245,1385.28,1391.94,1429.92,1402.38,5.3,88,3.007865622
7841,2019/11/23 17:00,7.95,4.8,217,1334,1306.11,1314,1318.04,7.1,104,2.875441858
7842,2019/11/23 18:00,7.89,5,216,1271.1,1281.52,1279.59,1277.4,4.8,97,2.724660236
7843,2019/11/23 19:00,7.76,5.2,206,1195.2,1193.4,1215.12,1201.24,2.8,110,2.602126838
7844,2019/11/23 20:00,7.91,5.3,202,1200.6,1176.58,1178.36,1185.18,4,102,2.560203005
7845,2019/11/23 21:00,7.85,5.1,195,1135.6,1135.44,1130.31,1133.78,4,121,2.444709055
7846,2019/11/23 22:00,7.58,5.1,187,1057.35,1032.72,1075.8,1055.29,3.9,118,2.279650621
7847,2019/11/23 23:00,7.56,5.2,174,1060.8,1047.54,1056,1054.78,3,120,2.303046815
7848,2019/11/24 0:00,6.93,5.2,161,928.2,917.4,957,934.2,3.4,99,2.017671868
7849,2019/11/24 1:00,6.24,4.7,148,861.9,851.4,868.56,860.62,4.2,116,1.833676181
7850,2019/11/24 2:00,6.47,5,150,861.9,855.4,873.81,863.7,2.2,97,1.937636015
7851,2019/11/24 3:00,6.56,5.1,146,852.69,852.69,858,854.46,2,142,1.902580675
7852,2019/11/24 4:00,6.41,4.9,134,803.98,796.18,808.11,802.76,8.6,102,1.677299973
7853,2019/11/24 5:00,6.07,4.8,128,785.4,778.8,797.39,787.2,6.8,110,1.610122207
7854,2019/11/24 6:00,6.08,4.7,143,847.36,842.24,859.36,849.65,3.9,111,1.812239644
7855,2019/11/24 7:00,6.18,4.6,143,856.56,846.24,876.47,859.76,3.9,111,1.837720009
7856,2019/11/24 8:00,6.31,4.7,151,879.13,893.7,900.09,890.97,3.1,89,1.934603177
7857,2019/11/24 9:00,6.47,4.9,160,946.66,940.04,950.4,945.7,5.6,99,1.974292347
7858,2019/11/24 10:00,6.62,4.9,175,973.14,987,1034.63,998.26,6.5,107,2.061658116
7859,2019/11/24 11:00,6.58,4.7,182,1048.76,1040.91,1064,1051.22,6.4,122,2.2065531
7860,2019/11/24 12:00,6.76,4.8,176,1013.84,996,1006.24,1005.36,7.9,97,2.142757377
7861,2019/11/24 13:00,6.16,4.3,194,1085.58,1115.52,1100.58,1100.56,7.2,95,2.31635339
7862,2019/11/24 14:00,6.37,4.5,199,1147.41,1130.5,1158.84,1145.58,6.8,113,2.417246645
7863,2019/11/24 15:00,6.41,4.5,200,1132.3,1125.4,1148.72,1135.47,5.6,84,2.383912852
7864,2019/11/24 16:00,6.7,4.7,197,1112.22,1082.32,1140.36,1111.63,6.7,113,2.345962611
7865,2019/11/24 17:00,6.53,4.6,164,993.83,941.46,945.23,960.17,5.1,106,2.066023719
7866,2019/11/24 18:00,6.43,4.7,159,936.24,908.31,910.8,918.45,4.2,114,1.978034352
7867,2019/11/24 19:00,5.91,4.6,148,778.8,810.57,810.57,799.98,5.3,118,1.649063017
7868,2019/11/24 20:00,5.7,4.6,127,740.32,709.56,689.85,713.24,3.1,132,1.59957984
7869,2019/11/24 21:00,5.54,4.5,122,644.84,642.88,666.06,651.26,5,129,1.359354581
7870,2019/11/24 22:00,4.64,4.1,90,526.4,520.8,525.69,524.3,5.7,110,1.071370194
7871,2019/11/24 23:00,4.6,4.2,91,515.87,515.08,533.82,521.59,4,120,1.116717849
7872,2019/11/25 0:00,4.47,4.1,92,531.36,530.54,548.52,536.81,5.6,107,1.081971165
7873,2019/11/25 1:00,4.35,4,91,534.64,537.1,547.68,539.81,3.7,129,1.157149737
7874,2019/11/25 2:00,4.16,4,82,474.5,460.79,499.73,478.34,3.7,112,1.009226497
7875,2019/11/25 3:00,4.12,4,82,449.19,448.5,452.2,449.96,3.7,112,0.993910522
7876,2019/11/25 4:00,4.08,4,72,443.36,442,446.43,443.93,3.6,137,0.967482561
7877,2019/11/25 5:00,4.06,4,74,441.32,446.43,457.24,448.33,3.3,132,0.984535783
7878,2019/11/25 6:00,3.95,4,49,333.84,325.38,318.5,325.91,2,144,0.827718539
7879,2019/11/25 7:00,3.68,4,43,267.96,264.6,273.05,268.54,4.2,111,0.599893591
7880,2019/11/25 8:00,3.62,4,45,278.52,286.2,284.4,283.04,3,110,0.687891508
7881,2019/11/25 9:00,3.64,4,48,280.72,286.2,297.98,288.3,0.5,191,0.770793654
7882,2019/11/25 10:00,3.64,4,49,293.48,291.64,306.24,297.12,1.9,128,0.771976144
7883,2019/11/25 11:00,3.68,4.2,51,300.33,308.16,317,308.5,3.1,115,0.721424267
7884,2019/11/25 12:00,3.76,4.3,52,308.64,314.58,319.5,314.24,2.7,118,0.612417355
7885,2019/11/25 13:00,3.87,4.3,55,326.91,325.38,338.67,330.32,4.8,123,0.680227878
7886,2019/11/25 14:00,3.93,4.3,65,362.32,367.65,378.78,369.58,3.9,113,0.804454118
7887,2019/11/25 15:00,4.03,4.3,64,361.2,369.36,386.4,372.32,4.4,113,0.78172095
7888,2019/11/25 16:00,4.03,4.3,52,340.26,332.28,324.87,332.47,5.1,110,0.690345806
7889,2019/11/25 17:00,3.97,4.3,47,300.33,304.8,307.68,304.27,4.1,111,0.670219107
7890,2019/11/25 18:00,3.91,4.2,47,298.92,294.4,307.2,300.17,5.1,102,0.61442037
7891,2019/11/25 19:00,3.85,4.2,48,298.45,297.51,309.68,301.88,3.8,103,0.683527874
7892,2019/11/25 20:00,3.76,4.3,52,321,321,327.6,323.2,4.9,113,0.65918651
7893,2019/11/25 21:00,3.81,4.3,50,313.6,311.64,312.13,312.46,6.3,117,0.579877253
7894,2019/11/25 22:00,3.68,4.1,38,248.43,259.12,245.7,251.08,5.3,116,0.506569915
7895,2019/11/25 23:00,3.51,4.1,34,206.58,207.24,224.64,212.82,5.6,104,0.403807222
7896,2019/11/26 0:00,3.45,4.1,29,193.13,199.68,192.82,195.21,4.2,103,0.450960371
7897,2019/11/26 1:00,3.35,4.1,25,180.96,179.51,179.8,180.09,5.5,98,0.323591225
7898,2019/11/26 2:00,3.26,4.1,23,161.2,161.72,170.52,164.48,4.5,100,0.365736373
7899,2019/11/26 3:00,3.16,4,20,154,160.42,159.9,158.11,5.1,102,0.318810328
7900,2019/11/26 4:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
7901,2019/11/26 5:00,0.09,0.6,73,418.32,413.91,426.4,419.54,2.2,10,1.005176447
7902,2019/11/26 6:00,0.14,0.6,76,441.53,440.19,452.64,444.79,2.4,41,1.026591227
7903,2019/11/26 7:00,0.2,0.6,84,468.6,474.48,499.32,480.8,1.7,359,0.720801835
7904,2019/11/26 8:00,0.28,0.6,89,485.45,491.36,514.02,496.94,2,302,0.835586608
7905,2019/11/26 9:00,0.39,0.6,93,532,539.46,538.65,536.7,1.5,17,1.282282951
7906,2019/11/26 10:00,0.45,0.6,101,552.78,557.76,576.81,562.45,1.1,23,1.352946278
7907,2019/11/26 11:00,0.49,0.6,103,571.2,563.55,590.96,575.24,3.6,36,1.222064981
7908,2019/11/26 12:00,0.64,0.6,109,616.4,625.1,622.28,621.26,2.1,283,1.126697879
7909,2019/11/26 13:00,0.8,0.7,117,649.9,637.45,665,650.78,1.2,335,1.135831356
7910,2019/11/26 14:00,0.89,0.7,123,672,664,705.6,680.53,2.1,335,1.15288256
7911,2019/11/26 15:00,1.05,0.9,129,705.6,711.26,734.8,717.22,1.8,347,1.214772676
7912,2019/11/26 16:00,1.68,1.1,144,776.04,776.04,807.6,786.56,3.3,9,1.680828794
7913,2019/11/26 17:00,1.74,1.1,155,813.12,819.84,849.63,827.53,3.4,13,1.754863191
7914,2019/11/26 18:00,1.83,1.2,162,835.76,845.46,881.76,854.33,2.3,111,1.826471816
7915,2019/11/26 19:00,2.1,1.3,168,907.2,915.28,913.92,912.13,1.5,25,2.050062347
7916,2019/11/26 20:00,2.1,1.4,178,932.69,935.47,969.12,945.76,1.6,321,1.765368674
7917,2019/11/26 21:00,2.49,1.5,190,1017.74,1032.75,1031.22,1027.24,2.1,14,2.240623384
7918,2019/11/26 22:00,2.7,1.6,209,1080,1090.26,1134,1101.42,1.3,59,2.406410068
7919,2019/11/26 23:00,2.87,1.5,212,1130.59,1128.92,1150.9,1136.8,3.8,62,2.396113522
7920,2019/11/27 0:00,2.8,1.8,224,1159.38,1166.02,1204.67,1176.69,2.3,70,2.50028541
7921,2019/11/27 1:00,2.99,1.8,230,1188,1215,1246.9,1216.63,4.8,47,2.505223877
7922,2019/11/27 2:00,3.16,1.7,236,1284.4,1265.99,1292.16,1280.85,2.3,32,2.750295134
7923,2019/11/27 3:00,3.43,1.7,246,1312.4,1306.61,1341.26,1320.09,2.5,57,2.81110789
7924,2019/11/27 4:00,3.58,2,252,1350,1350,1389.9,1363.3,4.3,30,2.837957901
7925,2019/11/27 5:00,4.12,2.3,276,1416.48,1509.71,1541.28,1489.16,0.8,280,3.013681495
7926,2019/11/27 6:00,4.52,2.3,281,1525.5,1507.48,1536.72,1523.23,2,21,3.249853315
7927,2019/11/27 7:00,5.22,2.6,309,1615.64,1645.11,1686.72,1649.16,2.3,343,3.316508116
7928,2019/11/27 8:00,5.24,2.6,328,1718.7,1789.92,1827.9,1778.84,5,40,3.682969562
7929,2019/11/27 9:00,5.74,2.6,325,1775.25,1799.58,1861.44,1812.09,2.4,14,3.770738667
7930,2019/11/27 10:00,5.64,2.6,338,1836,1829.25,1880.46,1848.57,5.8,50,3.907581206
7931,2019/11/27 11:00,5.66,2.9,350,1937.25,1944,1988.3,1956.52,4.4,9,4.048680799
7932,2019/11/27 12:00,5.78,2.8,354,1942.99,1932.48,1998.81,1958.09,1.7,315,4.038373815
7933,2019/11/27 13:00,7.1,3.3,407,2362.5,2284.7,2362.23,2336.48,3.8,15,4.833389996
7934,2019/11/27 14:00,7.12,3.3,413,2495.04,2690.71,2348.77,2511.51,4,68,5.131945795
7935,2019/11/27 15:00,7.74,3.4,446,2768.64,2565.12,2566.1,2633.29,4.2,18,5.498320615
7936,2019/11/27 16:00,7.74,3.4,446,2526.72,2558.44,2543.09,2542.75,4.2,18,5.208716836
7937,2019/11/27 17:00,9.41,3.9,583,3561.78,3500.64,3516.48,3526.3,1.9,300,7.205668875
7938,2019/11/27 18:00,10.22,4.1,517,3500.64,3179.41,3049.8,3243.28,2.4,57,6.797795428
7939,2019/11/27 19:00,9.82,4.1,490,3098.9,3043.17,2950.35,3030.81,2.8,53,6.218394685
7940,2019/11/27 20:00,9.54,3.7,498,2961.48,2859.5,2895.04,2905.34,4,45,5.98729892
7941,2019/11/27 21:00,9.51,4.1,514,2885.76,2890.68,2990.34,2922.26,0.8,353,5.995643556
7942,2019/11/27 22:00,9.85,4.3,603,3096.9,3575.12,3496.5,3389.51,2.1,28,6.563632361
7943,2019/11/27 23:00,10.08,4.3,496,3108.22,3001.28,3030.3,3046.6,3,24,6.2530572
7944,2019/11/28 0:00,9.84,4.2,488,2977.02,2999.15,3018.72,2998.3,4.8,34,6.1656011
7945,2019/11/28 1:00,9.51,4,470,2925.84,2857.14,2881.76,2888.25,3.8,33,5.948258959
7946,2019/11/28 2:00,9.85,4.3,445,2714.69,2640.05,2681.34,2678.69,4.5,72,5.580070592
7947,2019/11/28 3:00,9.68,4.5,505,2830.5,2894.78,3014.56,2913.28,2.8,24,5.855851649
7948,2019/11/28 4:00,12.49,4.8,712,4585,4498.41,4355,4479.47,5.3,309,9.204701258
7949,2019/11/28 5:00,12.49,4.9,630,4440.66,4400.22,4095.19,4312.02,2,34,8.918392477
7950,2019/11/28 6:00,12.49,4.9,630,3873.45,3423,4095.19,3797.21,2,34,8.03487573
7951,2019/11/28 7:00,12.08,4.9,588,3567.51,3445.3,3604.56,3539.12,1,327,7.276617927
7952,2019/11/28 8:00,12.1,5.1,560,3471.6,3319.36,3395.6,3395.52,1.6,332,7.063562695
7953,2019/11/28 9:00,10.18,4.9,444,2617.38,2580.2,2633.4,2610.33,2.3,3,5.347136357
7954,2019/11/28 10:00,9.83,4.7,436,2566.9,2501.25,2543.12,2537.09,2.8,49,5.239172429
7955,2019/11/28 11:00,8.3,4.6,416,2385.6,2365.1,2417.58,2389.43,3.1,95,4.902731021
7956,2019/11/28 12:00,8.66,5.3,405,2345.28,2294.67,2351.36,2330.44,3.1,268,4.833033488
7957,2019/11/28 13:00,8.62,5.2,403,2288.2,2267.91,2321.16,2292.42,3.2,23,4.689706439
7958,2019/11/28 14:00,8.47,4.9,396,2241.14,2204.4,2254.46,2233.33,2.8,293,4.640910259
7959,2019/11/28 15:00,8.29,4.6,395,2224.4,2214.3,2261.22,2233.31,2,4,4.587052153
7960,2019/11/28 16:00,8.7,5.1,394,2227.63,2197.72,2247.79,2224.38,4.1,7,4.582526085
7961,2019/11/28 17:00,9.06,5.3,393,2214.3,2167.75,2237.8,2206.62,4.1,22,4.560126458
7962,2019/11/28 18:00,8.85,5.1,393,2171,2167.56,2217.78,2185.45,1.1,336,4.580882256
7963,2019/11/28 19:00,8.91,4.8,400,2184.2,2194.32,2254.46,2210.99,4,41,4.560912068
7964,2019/11/28 20:00,8.85,5.1,423,2424.84,2418.7,2441.22,2428.25,1.2,101,5.003574251
7965,2019/11/28 21:00,8.64,4.9,396,2284.7,2314.74,2307.55,2302.33,3.1,28,4.717242405
7966,2019/11/28 22:00,8.54,4.6,383,2237.76,2197.72,2217.78,2217.75,5,72,4.648459351
7967,2019/11/28 23:00,9.09,5.2,390,2150.96,2174.55,2241.05,2188.85,3,262,4.473037085
7968,2019/11/29 0:00,9.27,5.3,391,2224.44,2201.15,2267.8,2231.13,3.8,343,4.647982009
7969,2019/11/29 1:00,9.37,5.1,392,2254.53,2234.4,2267.65,2252.19,5.3,358,4.740510998
7970,2019/11/29 2:00,9.02,5.1,383,2247.85,2197.8,2244.42,2230.02,3.7,14,4.618942312
7971,2019/11/29 3:00,9.01,5.3,378,2207.77,2181.2,2214.45,2201.14,0.7,276,4.670044302
7972,2019/11/29 4:00,8.91,5.5,356,2067.21,2034.35,2074.8,2058.79,1.7,306,4.326267964
7973,2019/11/29 5:00,9.28,6,353,2007.67,1981.7,2041.55,2010.31,1.4,22,4.205505951
7974,2019/11/29 6:00,8.97,5.8,356,2010.68,1998,2031.84,2013.51,2.7,4,4.160805335
7975,2019/11/29 7:00,8.6,5.9,359,2007,1994.33,2037.96,2013.1,2.1,271,4.186591715
7976,2019/11/29 8:00,8.64,5.8,364,2027.68,2004.66,2064.6,2032.31,2,344,4.214437748
7977,2019/11/29 9:00,9.32,6,422,2244.42,2314.49,2366.91,2308.61,2.9,324,4.724103126
7978,2019/11/29 10:00,9.87,6.1,449,2578.48,2575.18,2575.18,2576.28,3.2,358,5.327818673
7979,2019/11/29 11:00,9.95,6.1,489,2708.02,2747.3,2822.47,2759.26,3.3,288,5.633450358
7980,2019/11/29 12:00,10.43,6.3,502,2954.8,2983.2,2937,2958.33,1.9,249,6.070744743
7981,2019/11/29 13:00,10.76,6.4,507,3039.05,2945.9,2967.89,2984.28,2.4,284,6.268419651
7982,2019/11/29 14:00,11.1,6.3,493,2923.83,2895.18,2921.62,2913.54,2.9,261,6.016683905
7983,2019/11/29 15:00,11.7,6.5,489,2820.12,2701.9,2912.78,2811.6,2.5,314,5.827859573
7984,2019/11/29 16:00,10.76,6.4,379,2290.8,2217.7,2224.32,2244.27,4.1,11,4.682297185
7985,2019/11/29 17:00,10.43,6.3,368,2221.1,2171.36,2187.9,2193.45,3,316,4.621156144
7986,2019/11/29 18:00,10.26,6.9,354,2131.2,2058.4,2091.92,2093.84,1.2,33,4.417301116
7987,2019/11/29 19:00,9.53,6.3,332,1967.65,1899.04,1935.96,1934.22,4.6,5,4.040588854
7988,2019/11/29 20:00,9.47,6.3,325,1901.9,1869.66,1905.68,1892.41,3.7,310,3.943250048
7989,2019/11/29 21:00,9.39,6.5,315,1783.47,1750.32,1823.25,1785.68,1.1,36,3.811926255
7990,2019/11/29 22:00,9.14,6.4,293,1630.98,1606.23,1677.39,1638.2,2.8,53,3.456222397
7991,2019/11/29 23:00,9.22,6.7,278,1584.57,1564.68,1588.8,1579.35,1.8,267,3.338497693
7992,2019/11/30 0:00,9.39,6.8,273,1551.42,1518.27,1555.7,1541.8,0.6,324,3.312156038
7993,2019/11/30 1:00,9.05,6.6,261,1451.97,1451.97,1478.49,1460.81,0.8,333,3.086134422
7994,2019/11/30 2:00,8.81,6.6,251,1389.85,1344.36,1412.4,1382.2,3.8,9,2.916203948
7995,2019/11/30 3:00,8.74,6.6,243,1365.78,1335.22,1361.66,1354.22,2.1,320,2.786400814
7996,2019/11/30 4:00,8.95,6.5,241,1341.28,1308.78,1350.48,1333.51,1.5,319,2.78671709
7997,2019/11/30 5:00,8.79,6.6,236,1310.76,1284.28,1324,1306.35,0.7,248,2.856836693
7998,2019/11/30 6:00,8.6,6.6,229,1257.8,1237.94,1271.87,1255.87,2.4,344,2.520143086
7999,2019/11/30 7:00,8.53,6.8,227,1246.44,1229.46,1254,1243.3,0.3,244,2.752761106
8000,2019/11/30 8:00,8.41,6.7,226,1226.55,1205.97,1255.9,1229.47,1.9,335,2.481475331
8001,2019/11/30 9:00,8.62,7.3,220,1203.02,1186.2,1219.15,1202.79,1.7,289,2.491348888
8002,2019/11/30 10:00,8.05,7,214,1150.14,1136.92,1171.74,1152.93,4.4,4,2.376841406
8003,2019/11/30 11:00,7.93,6.9,208,1125.4,1097.19,1155,1125.86,2.8,7,2.424168101
8004,2019/11/30 12:00,8.04,7,186,1012.86,998.64,1016.8,1009.43,5.5,347,1.931987933
8005,2019/11/30 13:00,7.56,7,173,943.8,926.37,946.08,938.75,2.6,8,2.075136157
8006,2019/11/30 14:00,7.43,7,162,884.4,868.56,885.6,879.52,2.7,311,1.688465759
8007,2019/11/30 15:00,7.39,7,160,842.24,838.4,867.24,849.29,2.1,281,1.69187727
8008,2019/11/30 16:00,7.39,7.1,161,846.24,839.68,867.24,851.05,2.2,290,1.674855059
8009,2019/11/30 17:00,7.39,7.1,161,847.53,837.12,880.38,855.01,2.2,290,1.680243915
8010,2019/11/30 18:00,7.33,7.1,150,794.97,783.6,809.72,796.1,2.4,339,1.472626448
8011,2019/11/30 19:00,7.28,7,144,769.86,756.32,779.45,768.54,2.3,10,1.764504515
8012,2019/11/30 20:00,7.35,7.1,140,763.28,749.8,771.72,761.6,1,227,1.686954494
8013,2019/11/30 21:00,7.33,7.1,137,754.4,745.56,757.48,752.48,1.3,4,1.825266918
8014,2019/11/30 22:00,7.18,7,126,679.12,683.55,698.71,687.13,1.7,274,1.391115954
8015,2019/11/30 23:00,7.01,7,121,664.02,650,677.04,663.69,1.5,336,1.25029306
8016,2019/12/1 0:00,6.97,7,117,619.4,611,658.52,629.64,1.4,328,1.191955705
8017,2019/12/1 1:00,6.41,6.8,85,492.48,477.3,481.5,483.76,1.9,350,0.845350141
8018,2019/12/1 2:00,6.37,6.8,82,464.4,465.84,468.66,466.3,1.1,331,0.882289228
8019,2019/12/1 3:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
8020,2019/12/1 4:00,2.62,1,295,1554.95,1623.16,1477.44,1551.85,1,280,3.182101043
8021,2019/12/1 5:00,2.79,1,305,1691.95,1688.88,1568.6,1649.81,2.1,334,3.327447275
8022,2019/12/1 6:00,2.97,1.1,314,1713.6,1770.6,1636.39,1706.86,1.6,315,3.455902232
8023,2019/12/1 7:00,5.39,2.5,401,2315.34,2278.08,2318.68,2304.03,1.7,15,4.72055923
8024,2019/12/1 8:00,6.22,3.1,420,2369.5,2437.2,2385.96,2397.55,1,178,4.919489366
8025,2019/12/1 9:00,6.91,3.3,474,2855.25,2777.94,2757.81,2797,0.8,276,5.809689102
8026,2019/12/1 10:00,6.91,3.3,474,2905.43,2780.5,2773.8,2819.91,0.8,276,5.880732805
8027,2019/12/1 11:00,6.91,3.3,474,2963.52,2867.6,2827.4,2886.17,0.8,276,6.010729526
8028,2019/12/1 12:00,6.91,3.3,474,3017.28,2899.12,3006,2974.13,0.8,276,6.147106346
8029,2019/12/1 13:00,7.81,3.8,503,3059.76,2985.96,3059.44,3035.05,2.2,4,6.136117806
8030,2019/12/1 14:00,8.1,3.4,528,3177.75,3233.68,3250.08,3220.5,2.8,337,6.558658989
8031,2019/12/1 15:00,8.68,3.7,539,3310.02,3374.67,3333.28,3339.32,1.7,325,6.817483194
8032,2019/12/1 16:00,9.12,4,552,3361.68,3414.45,3427.71,3401.28,3.1,337,6.928998115
8033,2019/12/1 17:00,9.64,4.1,567,3523.14,3554.94,3556.18,3544.75,2.9,286,7.230366409
8034,2019/12/1 18:00,10.7,4.6,575,3552.4,3572.94,3631.09,3585.48,1.8,1,7.264531805
8035,2019/12/1 19:00,12.1,4.9,598,3790.89,3767.81,3762.04,3773.58,1.9,326,7.765698671
8036,2019/12/1 20:00,12.06,5.3,600,3824.48,3825.9,3800.46,3816.95,4.1,317,7.846245236
8037,2019/12/1 21:00,12.54,4.9,617,3936.55,3898.41,3931.06,3922.01,2.4,341,8.374967052
8038,2019/12/1 22:00,13.22,5.4,626,4055.73,4029.36,4121,4068.7,3.9,77,8.439136709
8039,2019/12/1 23:00,12.76,5.1,637,4120.43,4095,4192.56,4136,4.9,25,8.638363499
8040,2019/12/2 0:00,13.66,6.2,643,4159.76,4186,4244.32,4196.69,4.8,355,8.613394696
8041,2019/12/2 1:00,14.33,5.9,646,4205.52,4244.22,4244.22,4231.32,3.3,346,8.699959933
8042,2019/12/2 2:00,14.26,6.4,661,4303.11,4275.95,4385.64,4321.57,0.7,256,8.91526004
8043,2019/12/2 3:00,14.6,5.5,675,4392.45,4396.8,4500.42,4429.89,3.2,356,9.085857927
8044,2019/12/2 4:00,15.91,5.7,680,4386,4467.2,4536.18,4463.13,2.4,6,9.317293789
8045,2019/12/2 5:00,15.72,6.1,691,4538.28,4529.8,4630.08,4566.05,1.2,319,9.438300189
8046,2019/12/2 6:00,16.62,6.5,692,4576,4526.76,4635.5,4579.42,2.2,286,9.52490168
8047,2019/12/2 7:00,16.74,6.9,695,4600.8,4585.56,4494.3,4560.22,2.1,346,9.499056776
8048,2019/12/2 8:00,17.33,7.5,711,4731.84,4716.96,4767.68,4738.83,2.7,338,10.08461582
8049,2019/12/2 9:00,16.35,6.5,741,4929,4898,4886.76,4904.59,0.9,309,10.2759156
8050,2019/12/2 10:00,17.37,8.1,751,4979.88,4999.12,4901.4,4960.13,3.3,298,10.33234815
8051,2019/12/2 11:00,16.97,7.5,754,5048.25,4975.38,4953.35,4992.33,4.7,4,10.49829493
8052,2019/12/2 12:00,17.01,7,760,5043.48,5032.35,5014.8,5030.21,2.8,64,10.59422602
8053,2019/12/2 13:00,17.01,7,760,5043.48,5032.35,5014.8,5030.21,2.8,64,10.59422602
8054,2019/12/2 14:00,17.28,7.3,760,5086.35,5003.83,4998.88,5029.69,3.9,52,10.6148642
8055,2019/12/2 15:00,16.66,7.4,761,5132.52,4991.21,5060.62,5061.45,2.9,357,10.57075616
8056,2019/12/2 16:00,16.97,6.6,767,5116.76,5030.72,5071.5,5072.99,1.4,345,10.66293848
8057,2019/12/2 17:00,16.99,7.1,778,5215.92,5199.44,5241.72,5219.03,2.1,9,11.05005741
8058,2019/12/2 18:00,18.03,8.3,787,5262.54,5247.9,5329.5,5279.98,1.1,249,11.05553583
8059,2019/12/2 19:00,19.14,8.1,790,5268.92,5254.08,5305.66,5276.22,1.8,38,11.10784301
8060,2019/12/2 20:00,18.37,8.3,793,5252.15,5250,5358.56,5286.9,3.4,294,10.98893861
8061,2019/12/2 21:00,19.18,8.6,793,5302.47,5308.48,5367.86,5326.27,3.4,294,11.09195884
8062,2019/12/2 22:00,18.79,8,832,5384.24,5433.68,5521.32,5446.41,2.8,271,11.27104488
8063,2019/12/2 23:00,18.51,8,833,5582.92,5609.76,5402.38,5531.69,1.4,32,11.47581078
8064,2019/12/3 0:00,19.81,8.3,866,5652.78,5636.16,5753.44,5680.79,1.8,278,11.83137298
8065,2019/12/3 1:00,21.03,8.5,857,5620.05,5602.65,5679.5,5634.07,1.8,246,11.73791117
8066,2019/12/3 2:00,21.28,8.5,850,5546.24,5507.04,5630.4,5561.23,4.7,358,11.39384083
8067,2019/12/3 3:00,20.6,8.5,861,5576.58,5506.38,5627.25,5570.07,1.1,304,11.76135619
8068,2019/12/3 4:00,21.18,9.2,868,5549,5531.68,5608.95,5563.21,3.6,287,11.4979971
8069,2019/12/3 5:00,18.68,7.8,240,1444.6,5660.4,1912.71,3005.9,2,320,5.641358332
8070,2019/12/3 6:00,21.35,9,913,5856.03,5381.25,5690.88,5642.72,2.9,282,12.28875585
8071,2019/12/3 7:00,22.16,9.3,941,5741.12,5498.61,5743.4,5661.04,2.9,280,11.76098581
8072,2019/12/3 8:00,20.87,8.5,775,5803.02,5592.9,5602.82,5666.25,1.7,276,12.16574523
8073,2019/12/3 9:00,20.49,8.6,874,4180.8,5540.66,5088.16,4936.54,2.1,293,9.445592146
8074,2019/12/3 10:00,23.47,9,859,5568.98,5316.57,5624,5503.18,0.5,34,11.79233727
8075,2019/12/3 11:00,19.47,8.6,827,5428.8,4781.7,5274.56,5161.69,1.6,329,11.21780845
8076,2019/12/3 12:00,21.33,8,807,5118.96,5343.22,5038.86,5167.01,3.3,61,10.62353117
8077,2019/12/3 13:00,15.72,7.6,210,1327.2,1380.12,1360.59,1355.97,2.7,352,2.998686937
8078,2019/12/3 14:00,13.6,8,572,1487.64,1497.66,3872.29,2285.86,2.2,348,3.491834482
8079,2019/12/3 15:00,15.72,9,846,4745,5516.8,5448.3,5236.7,2,278,8.304742623
8080,2019/12/3 16:00,22.31,8.8,842,5121.06,5096.42,5394.4,5203.96,3.3,67,10.96040578
8081,2019/12/3 17:00,18.12,8.7,296,2908.91,1446.06,1542.4,1965.79,4,274,4.988425553
8082,2019/12/3 18:00,16.2,8.7,521,1540.8,2656.08,3971.88,2722.92,3.1,289,5.04058276
8083,2019/12/3 19:00,17.01,8.6,782,4615.98,5035.38,5241.6,4964.32,0.8,314,9.866022613
8084,2019/12/3 20:00,20.56,9.5,524,4521.6,4765.95,4660.07,4649.21,2.6,289,9.794619295
8085,2019/12/3 21:00,20.97,9.3,752,4787.5,4781.7,4899.69,4822.96,1,274,10.06436645
8086,2019/12/3 22:00,22.06,9.6,749,4779.84,4755.4,4852.96,4796.07,1.6,298,10.03446982
8087,2019/12/3 23:00,24.8,10.1,731,4536.12,4516.44,4572.98,4541.85,2.5,277,9.645324594
8088,2019/12/4 0:00,17.18,9.1,503,3586.2,3617.46,3437.82,3547.16,2.1,284,7.526997445
8089,2019/12/4 1:00,16.1,8.8,650,3609.36,4204.96,4140.86,3985.06,3.2,350,7.96420217
8090,2019/12/4 2:00,17.37,8.6,450,3334.65,3924.12,3829.05,3695.94,2.2,59,7.587953882
8091,2019/12/4 3:00,17.64,9.2,664,3551.14,3778.25,4070.28,3799.89,0.7,38,7.650469141
