date,clear_sky_rad:W,clear_sky_energy_1h:J,direct_rad:W,global_rad_1h:Wh,sunshine_duration_1h:min,total_cloud_cover:p,effective_cloud_cover:p,relative_humidity_2m:p,wind_speed_2m:ms,relative_humidity_10m:p,wind_speed_10m:ms,relative_humidity_50m:p,relative_humidity_100m:p,OT
2020/11/16 15:00,0,1699.1,0,2.346,17.2,71.6,48,90.7,0.2,89.7,0.3,86.3,83.7,0
2020/11/16 16:00,0,0,0,0,0,97.1,84.5,80.8,2.1,79.4,3,74.7,71.1,0
2020/11/16 17:00,0,0,0,0,0,97.5,87,71.7,2.7,71.1,3.8,69.2,67.9,0
2020/11/16 18:00,0,0,0,0,0,96.2,92.6,72.6,2.8,72,4,69.8,68.5,0
2020/11/16 19:00,0,0,0,0,0,92.2,53.7,66.9,3.9,66.5,5.6,64.9,64,0
2020/11/16 20:00,0,0,0,0,0,99.7,96.5,66,4.1,65.5,5.8,63.7,62.7,0
2020/11/16 21:00,0,0,0,0,0,99.6,96.5,66.3,4,65.9,5.8,64.4,63.5,0
2020/11/16 22:00,0,0,0,0,0,99.9,98.7,68.8,3.5,68.3,5,66.6,65.6,0
2020/11/16 23:00,0,0,0,0,0,50.2,42.4,77.3,2.2,76.3,3.1,72.7,70.1,0
2020/11/17 0:00,0,0,0,0,0,92.7,74.3,77.3,1.8,76,2.6,71.6,68.3,0
2020/11/17 1:00,0,0,0,0,0,92,72.7,78.1,1.6,76.8,2.3,72.1,68.8,0
2020/11/17 2:00,0,0,0,0,0,97.1,94.9,76.9,1.6,75.8,2.3,71.8,68.8,0
2020/11/17 3:00,0,0,0,0,0,98.7,98.7,72.4,2.2,71.3,3.2,67.3,64.3,0
2020/11/17 4:00,0,0,0,0,0,61.5,47.3,75.7,1.4,74.2,2.1,68.8,64.9,0
2020/11/17 5:00,0,0,0,0,0,47.8,44.2,75.9,1.7,74.5,2.4,69.7,66.2,0
2020/11/17 6:00,0,0,0,0,0,24.1,24,77.7,1.8,76.1,2.6,70.4,66.1,0
2020/11/17 7:00,0,0,0,0,0,6.1,6.1,76,2,73.9,2.8,66,59.8,0
2020/11/17 8:00,0.9,249.2,0.2,0.253,12.3,57.8,32,74.3,2,72.2,2.8,64.4,58.1,0.62117499
2020/11/17 9:00,32.8,60273.8,16.1,19.302,45.4,66.3,45.3,70.5,1.9,68.5,2.7,61.2,55.3,0.21618749999999998
2020/11/17 10:00,64.6,178137.1,25.8,50.717,9.3,96.2,90.4,66.8,1.8,65,2.5,58,52.4,0
2020/11/17 11:00,78.7,265195.5,10,50.566,0,100,100,63.7,1.6,62.7,2.3,59,56,0
2020/11/17 12:00,67.3,270163.6,0,27.955,0,100,100,62.8,1.3,62.1,1.9,59.6,57.9,0.003037499999999985
2020/11/17 13:00,36.6,190369.7,0.1,14.549,0.2,100,99.9,66.9,1.9,66.5,2.7,64.8,63.6,0
2020/11/17 14:00,4.5,72786.7,0,5.97,0,100,100,74.4,1.7,74,2.4,72.5,71.4,0
2020/11/17 15:00,0,1251.5,0,0.478,2.2,99.7,94.6,85.6,2,84.9,2.8,82.3,80.2,0
2020/11/17 16:00,0,0,0,0,0,100,99.6,90.6,2,89.6,2.9,85.5,82.1,0
2020/11/17 17:00,0,0,0,0,0,99.9,99.2,94.4,1.9,93,2.8,87.8,83.7,0
2020/11/17 18:00,0,0,0,0,0,99.6,99.5,92.8,1.8,92.1,2.6,89.2,86.7,0
2020/11/17 19:00,0,0,0,0,0,99.4,99.3,92.2,2.2,91.7,3.1,89.8,88.2,0
2020/11/17 20:00,0,0,0,0,0,98.8,98.1,90.6,2.5,90.3,3.5,89.3,88.6,0
2020/11/17 21:00,0,0,0,0,0,96.6,96.6,91.4,2.4,91.3,3.5,90.9,90.7,0
2020/11/17 22:00,0,0,0,0,0,96.8,96.8,90.4,3,90.3,4.3,90.2,90.1,0
2020/11/17 23:00,0,0,0,0,0,93.3,93.3,90.7,2.8,90.7,4,90.8,91,0
2020/11/18 0:00,0,0,0,0,0,97.3,97.3,91.1,2.8,91.1,4.1,91,91.2,0
2020/11/18 1:00,0,0,0,0,0,79.3,68.9,93.7,2.4,93.8,3.4,93.9,94.2,0
2020/11/18 2:00,0,0,0,0,0,43.7,43.7,94.1,2.1,94,3.1,93.8,93.8,0
2020/11/18 3:00,0,0,0,0,0,35,35,92.4,1.9,92.2,2.7,91.7,91.4,0
2020/11/18 4:00,0,0,0,0,0,95.2,78,91.1,1.6,90.8,2.3,89.7,89,0
2020/11/18 5:00,0,0,0,0,0,99.9,66.1,94.5,1.3,94.1,1.8,92.5,91.4,0
2020/11/18 6:00,0,0,0,0,0,100,88.2,94.7,1.2,94.2,1.8,92.4,91.1,0
2020/11/18 7:00,0,0,0,0,0,100,100,92,1.6,91.6,2.3,90.2,89,0
2020/11/18 8:00,0,0,0,0,0,100,100,91,1.8,90.6,2.5,89.3,88.1,0
2020/11/18 9:00,30.3,53437.8,0,4.578,0,100,100,90.6,1.6,90.4,2.3,89.8,89.3,0.09015
2020/11/18 10:00,61.2,167122.9,0,12.697,0,100,100,93.1,0.7,92.6,1,91,90,0.1519125
2020/11/18 11:00,75,252082.8,0,19.614,0,100,100,90.4,0.2,90.3,0.4,90.3,90.5,0.00294999
2020/11/18 12:00,63.9,257252,0,19.314,0,100,100,90.2,0.4,90.3,0.5,91,91.9,0
2020/11/18 13:00,34.2,179721.7,0,10.471,0,100,100,94.6,0.3,94.9,0.5,96,97,0
2020/11/18 14:00,2.9,66175.6,0,2.757,0,100,100,96,0.2,96.3,0.3,97.2,98,0
2020/11/18 15:00,0,816.4,0,0.105,0,100,100,99.9,0.5,99.9,0.7,99.9,100,0
2020/11/18 16:00,0,0,0,0,0,100,100,100,1,100,1.4,100,100,0
2020/11/18 17:00,0,0,0,0,0,100,100,99.8,1.3,99.8,1.8,99.8,99.8,0
2020/11/18 18:00,0,0,0,0,0,100,100,99.9,1.5,99.9,2.1,100,100,0
2020/11/18 19:00,0,0,0,0,0,100,100,99.8,1.3,99.8,1.9,99.9,100,0
2020/11/18 20:00,0,0,0,0,0,100,100,98.8,1.5,98.9,2.2,99.1,99.3,0
2020/11/18 21:00,0,0,0,0,0,100,100,98.5,2.6,98.6,3.8,98.8,99,0
2020/11/18 22:00,0,0,0,0,0,100,100,96.4,3.4,96.3,4.9,96.2,96.1,0
2020/11/18 23:00,0,0,0,0,0,100,100,92.8,3.6,92.9,5.1,93.1,93.3,0
2020/11/19 0:00,0,0,0,0,0,100,100,90.3,3.5,90.4,5,90.9,91.4,0
2020/11/19 1:00,0,0,0,0,0,100,100,87.6,4,87.6,5.8,87.5,87.5,0
2020/11/19 2:00,0,0,0,0,0,100,100,86.5,3.9,86.5,5.6,86.6,86.8,0
2020/11/19 3:00,0,0,0,0,0,100,100,83.6,4.4,83.7,6.3,84.2,84.7,0
2020/11/19 4:00,0,0,0,0,0,100,100,78.6,4.3,78.7,6.1,79,79.3,0
2020/11/19 5:00,0,0,0,0,0,100,100,72.6,3.7,72.4,5.3,72.1,72,0
2020/11/19 6:00,0,0,0,0,0,63.5,62.7,70.7,3,70.5,4.3,70,69.7,0
2020/11/19 7:00,0,0,0,0,0,11.4,10.7,72.8,2.6,71.6,3.8,67.3,64.1,0
2020/11/19 8:00,0,0,0,0,1,86.9,86.9,78.2,2.9,76.6,4.2,71,66.9,0.00479334
2020/11/19 9:00,28,47128.2,1.7,7.733,3,99.2,99,76.1,3.5,75.8,5.1,74.7,74.2,0.135000015
2020/11/19 10:00,57.8,156674.1,7.9,24.096,26.1,81.9,79.5,80.7,3.3,80.8,4.7,81.5,82.3,0.004881824999999999
2020/11/19 11:00,71.4,239520.4,11.9,38.505,4.9,97.9,97.5,82,1.5,82.1,2.1,82.7,83.5,0
2020/11/19 12:00,60.7,244895.5,2,33.291,0,100,100,83.2,4.3,83.3,6.2,84,84.7,0
2020/11/19 13:00,31.9,169640.8,1.7,20.365,5.7,94.2,93.4,78.2,3.4,78.2,4.9,78.3,78.7,0
2020/11/19 14:00,1.4,59907.9,0.1,9.626,5,94.1,93.3,78.5,2.8,78.3,4,77.9,77.9,0
2020/11/19 15:00,0,394.2,0,0.41,0.8,97.6,95.8,80.8,2,80.3,2.9,78.7,77.6,0
2020/11/19 16:00,0,0,0,0,0,99.9,98.3,79.1,3.2,78.7,4.6,77.5,76.8,0
2020/11/19 17:00,0,0,0,0,0,94.1,90.1,89.2,4.2,89.3,6.1,90.2,91.3,0
2020/11/19 18:00,0,0,0,0,0,84.9,80.6,82.6,5,82.5,7.2,82.5,83,0
2020/11/19 19:00,0,0,0,0,0,87.8,84.8,71.4,6,71,8.6,69.8,69.3,0
2020/11/19 20:00,0,0,0,0,0,73.1,71.1,69.6,6.2,69.2,8.9,68,67.6,0
2020/11/19 21:00,0,0,0,0,0,98.2,98.2,70.2,5.6,69.7,8,68.3,67.8,0
2020/11/19 22:00,0,0,0,0,0,99.1,98.9,87.1,5.7,87.2,8.2,88,89.2,0
2020/11/19 23:00,0,0,0,0,0,96.8,96.8,91.1,5.3,91.1,7.6,91.5,92.4,0
2020/11/20 0:00,0,0,0,0,0,91.5,91.5,84,4.6,83.7,6.7,83.2,83.4,0
2020/11/20 1:00,0,0,0,0,0,70.5,70.5,81,3.9,80.7,5.6,80,79.9,0
2020/11/20 2:00,0,0,0,0,0,85.5,85.5,87.9,4.4,87.6,6.4,87.6,88.4,0
2020/11/20 3:00,0,0,0,0,0,79.7,79.7,93.2,4.2,93,6,100,99.9,0
2020/11/20 4:00,0,0,0,0,0,79.3,79.3,92.5,4,92.2,5.8,91.8,92.4,0
2020/11/20 5:00,0,0,0,0,0,84.2,84.2,92.7,4.2,92.2,6,91.1,91.4,0
2020/11/20 6:00,0,0,0,0,0,77.8,77.8,90.1,3.8,89.8,5.5,88.9,89.4,0
2020/11/20 7:00,0,0,0,0,0,82.4,82.4,87.3,3.5,86.9,5.1,85.6,86.2,0
2020/11/20 8:00,0,0,0,0,0.8,87.2,87.2,82.4,2.9,82,4.2,80.8,81.5,0.032604555
2020/11/20 9:00,25.8,41070.2,4.4,8.959,16,83.1,83.1,83,2.4,82.6,3.4,81.5,81.8,1.074049995
2020/11/20 10:00,54.7,146781.2,11.8,29.69,22.3,78.4,78.4,84.5,2.1,84.2,3,83,83.3,0.7318499999999999
2020/11/20 11:00,68,227507.1,10.1,42.445,16.3,84.6,84.2,84.1,2.3,83.8,3.2,82.8,83,1.30707501
2020/11/20 12:00,57.6,233091.6,6.6,38.056,23.1,89.3,84.2,83.4,2.3,83.2,3.3,82.2,82.3,0.21294
2020/11/20 13:00,29.8,160115.1,4.3,25.93,19.4,86.1,85.1,84.1,2.2,83.9,3.1,83.1,83.7,0.019289999999999998
2020/11/20 14:00,0,53973.5,0,9.588,33.2,98.4,83.7,83.3,2.2,82.9,3.1,81.4,81.2,0
2020/11/20 15:00,0,0,0,0,7.6,60,53.8,89.9,2.4,89.4,3.4,88,87.3,0
2020/11/20 16:00,0,0,0,0,0,63.9,58.9,94.8,2.4,94.3,3.5,92.7,91.6,0
2020/11/20 17:00,0,0,0,0,0,100,97.3,91.3,2,90.7,2.9,88.8,87,0
2020/11/20 18:00,0,0,0,0,0,100,74.7,92,1.6,91.2,2.3,88.5,85.4,0
2020/11/20 19:00,0,0,0,0,0,100,55.4,88.8,2.4,88.3,3.5,85.6,81.9,0
2020/11/20 20:00,0,0,0,0,0,100,63,80.3,3.2,79.7,4.6,75.2,70.4,0
2020/11/20 21:00,0,0,0,0,0,100,72,70.9,3.3,70,4.7,66.6,63.8,0
2020/11/20 22:00,0,0,0,0,0,100,85.7,63.8,3.2,63,4.6,60,57.7,0
2020/11/20 23:00,0,0,0,0,0,100,97,61,3.1,60.2,4.5,57.3,55.3,0
2020/11/21 0:00,0,0,0,0,0,100,100,59.2,3.6,58.4,5.2,55.4,53.2,0
2020/11/21 1:00,0,0,0,0,0,100,100,69.6,4.1,69.1,5.9,67.3,66.3,0
2020/11/21 2:00,0,0,0,0,0,100,100,76.9,4.7,76.4,6.7,74.8,74,0
2020/11/21 3:00,0,0,0,0,0,100,99.7,73.7,4.4,73.1,6.3,71.2,69.9,0
2020/11/21 4:00,0,0,0,0,0,98.1,96.9,66.4,4,65.7,5.7,63.2,61.5,0
2020/11/21 5:00,0,0,0,0,0,98.8,98.6,63.4,3.5,62.7,5,60.2,58.6,0
2020/11/21 6:00,0,0,0,0,0,53.1,47,65.7,3.6,65.1,5.1,63.1,61.9,0
2020/11/21 7:00,0,0,0,0,0,98,97.9,73.2,3.6,72.3,5.2,68.8,66.2,0
2020/11/21 8:00,0,0,0,0,0,98.7,98.6,73.2,3.9,72.3,5.6,68.9,66.3,0.004825004999999999
2020/11/21 9:00,23.8,35239.6,0.7,7.227,0.7,99,98.9,73.6,3.6,72.3,5.2,67.7,64.2,0.74633748
2020/11/21 10:00,51.6,137431.3,6.4,26.821,2.7,97.2,96.4,72.7,2.3,71.6,3.3,67.5,64.5,1.74791247
2020/11/21 11:00,64.8,216040.4,12.9,46.331,18.2,88.4,79,73.6,2.4,72.2,3.4,67.2,63.3,2.40949995
2020/11/21 12:00,54.7,221836.3,7.2,48.556,2.8,99.8,97.6,74.3,2.4,72.6,3.5,66.4,61.8,0.235675005
2020/11/21 13:00,27.8,151131,2,31.846,12.9,97,89.8,80.1,2.4,78.4,3.4,72.2,67.4,0.17831249999999998
2020/11/21 14:00,0,48716.2,0,10.027,6.6,99.4,96,79.5,2.2,77.7,3.2,71.2,66.2,0
2020/11/21 15:00,0,0,0,0,2.5,98.3,87.7,79.7,2.2,77.8,3.2,70.9,65.7,0
2020/11/21 16:00,0,0,0,0,0,97.9,88.7,80.4,2,78.3,2.9,70.9,65.3,0
2020/11/21 17:00,0,0,0,0,0,99.8,94.9,79.1,2.3,77.1,3.4,70,64.6,0
2020/11/21 18:00,0,0,0,0,0,99.8,95,75.9,2.4,74.1,3.4,67.8,62.9,0
2020/11/21 19:00,0,0,0,0,0,97.8,91.5,71.8,3.3,70.2,4.7,64.8,60.8,0
2020/11/21 20:00,0,0,0,0,0,97,86.4,70.3,3.5,69,5,64.1,60.4,0
2020/11/21 21:00,0,0,0,0,0,99.6,93.1,67.4,3.7,65.9,5.3,60.6,56.8,0
2020/11/21 22:00,0,0,0,0,0,99.4,98.3,65,3.8,63.7,5.5,59.1,55.9,0
2020/11/21 23:00,0,0,0,0,0,84.3,79.7,66.1,3.9,64.9,5.6,60.7,57.8,0
2020/11/22 0:00,0,0,0,0,0,48.9,48.3,70.7,3.6,69.5,5.2,65.2,62.2,0
2020/11/22 1:00,0,0,0,0,0,86.9,85.5,70.7,3.7,69.5,5.3,65.3,62.3,0
2020/11/22 2:00,0,0,0,0,0,82.8,80.2,68.2,4.2,67.1,6,63.1,60.3,0
2020/11/22 3:00,0,0,0,0,0,99.6,96.3,65.3,4.5,64.3,6.5,60.6,58,0
2020/11/22 4:00,0,0,0,0,0,99.5,98.5,66.5,3.8,65.7,5.4,62.6,60.4,0
2020/11/22 5:00,0,0,0,0,0,99.4,98.9,80.6,4.2,80.4,6,79.4,78.7,0
2020/11/22 6:00,0,0,0,0,0,99.7,99.2,90.6,4.5,90.3,6.5,89.2,88.6,0
2020/11/22 7:00,0,0,0,0,0,98.2,97.8,86,4.2,85.4,6,83.4,82,0
2020/11/22 8:00,0,0,0,0,0,95.9,94.5,87.6,4.3,87.1,6.2,85.3,83.9,0
2020/11/22 9:00,21.8,29613.4,0.5,2.721,4.8,99.2,99.1,92.8,4.2,92.1,6.1,89.6,88,0
2020/11/22 10:00,48.8,128609,1,8.205,3,99.8,99.7,93.1,4.6,92.3,6.6,89.7,87.9,0
2020/11/22 11:00,61.7,205116.1,1.4,13.161,4.7,99,98.8,90.3,4.5,90,6.5,89,88.3,0
2020/11/22 12:00,51.9,211124.4,2.9,16.829,4.2,98.1,97.8,88.7,5,88.5,7.2,88,87.7,0
2020/11/22 13:00,26,142672.8,1.6,13.621,11.2,93.3,93.3,85.2,4.7,85.1,6.7,84.7,84.5,0
2020/11/22 14:00,0,43722.2,0,4.469,3.6,97.8,97.8,85.2,4.9,85.2,7,85.1,85.1,0
2020/11/22 15:00,0,0,0,0,1.4,93.9,93.9,87,4.9,87,7,87.3,87.7,0
2020/11/22 16:00,0,0,0,0,0,98.8,98.7,88.8,4.8,89,6.9,89.9,90.7,0
2020/11/22 17:00,0,0,0,0,0,94,93.8,88.1,4.9,88.3,7.1,89.1,89.8,0
2020/11/22 18:00,0,0,0,0,0,99.1,99.1,87.1,5.1,87.3,7.3,87.9,88.5,0
2020/11/22 19:00,0,0,0,0,0,96.1,96.1,87.1,4.8,87.3,6.9,87.9,88.5,0
2020/11/22 20:00,0,0,0,0,0,96.7,96.7,92.9,4.7,93,6.8,93.5,94.1,0
2020/11/22 21:00,0,0,0,0,0,97.7,97.7,92.2,5.3,92.2,7.7,92.4,92.7,0
2020/11/22 22:00,0,0,0,0,0,98.7,98.7,89.8,5.7,89.9,8.2,90.6,91.3,0
2020/11/22 23:00,0,0,0,0,0,99.8,99.8,89,5.8,89.3,8.3,90.3,91.3,0
2020/11/23 0:00,0,0,0,0,0,99,99,89.3,5.6,89.5,8.1,90.3,91.2,0
2020/11/23 1:00,0,0,0,0,0,97.9,97.7,82.6,5.3,82.8,7.6,83.3,83.9,0
2020/11/23 2:00,0,0,0,0,0,94.2,93.3,83,5.6,83.2,8.1,84.1,85.1,0
2020/11/23 3:00,0,0,0,0,0,87.5,85.5,86.5,6.3,86.8,9.1,88,89.2,0
2020/11/23 4:00,0,0,0,0,0,99.9,99.4,87.8,6,88.2,8.6,89.8,91.3,0
2020/11/23 5:00,0,0,0,0,0,99.6,99.3,89.5,5.3,89.8,7.7,91.2,92.5,0
2020/11/23 6:00,0,0,0,0,0,88.2,87.2,91.9,4.7,92.3,6.8,93.7,95.3,0
2020/11/23 7:00,0,0,0,0,0,100,100,86.3,4.6,86.7,6.5,88.1,89.6,0
2020/11/23 8:00,0,0,0,0,0,100,100,87.4,4.1,87.8,5.8,89.5,91.2,0.009179999999999999
2020/11/23 9:00,20,25693.3,0.5,3.851,5.9,94.6,94.5,89.4,3.9,90.2,5.6,93.4,94.9,0.5578333350000001
2020/11/23 10:00,46.1,120296,5.4,17.552,5.3,95.4,95.3,90.9,3.8,91.4,5.5,93.5,95.1,0.18846249
2020/11/23 11:00,58.7,194728.6,10.2,33.831,18,84,83.9,90.9,3.9,91.1,5.7,91.8,92.6,0.08628333
2020/11/23 12:00,49.3,200948.9,4.8,31.084,19,82.7,82.7,90.9,3.9,91,5.6,91.8,92.6,0.24224999999999997
2020/11/23 13:00,24.2,134723.5,0.7,14.525,4.9,97.5,97.5,92,3.7,92.1,5.3,92.5,93.2,0.127681665
2020/11/23 14:00,0,38973.6,0,3.571,16,85.9,85.9,91.3,3.7,91.3,5.4,91.7,92.3,0
2020/11/23 15:00,0,0,0,0,1.2,80.6,80.6,94,3,94,4.3,94.4,95,0
2020/11/23 16:00,0,0,0,0,0,47.6,47.6,98.1,2.3,97.9,3.3,97,96.5,0
2020/11/23 17:00,0,0,0,0,0,44.7,44.7,100,1.8,100,2.6,98.5,97.5,0
2020/11/23 18:00,0,0,0,0,0,56,54.6,100,1.7,100,2.4,99.2,98.2,0
2020/11/23 19:00,0,0,0,0,0,29.7,29.7,100,1.7,100,2.5,99.5,98.2,0
2020/11/23 20:00,0,0,0,0,0,100,100,100,1.5,100,2.2,96.8,94.1,0
2020/11/23 21:00,0,0,0,0,0,98.4,98.3,97.3,1.5,96.4,2.2,92.6,88.8,0
2020/11/23 22:00,0,0,0,0,0,100,100,94.3,1.8,93,2.6,87.7,82.6,0
2020/11/23 23:00,0,0,0,0,0,99.8,99.7,89.4,2,88,2.8,82.2,76.5,0
2020/11/24 0:00,0,0,0,0,0,100,99.4,85.7,1.9,84.4,2.7,79.2,74.3,0
2020/11/24 1:00,0,0,0,0,0,100,100,86.7,2.3,85.7,3.2,81.4,77.5,0
2020/11/24 2:00,0,0,0,0,0,100,100,88.6,1.7,87.3,2.5,82.5,79,0
2020/11/24 3:00,0,0,0,0,0,99.9,99.5,91.8,1.7,90.4,2.5,85.5,82,0
2020/11/24 4:00,0,0,0,0,0,96.7,96.2,85.6,1.4,85,2.1,82.4,80.3,0
2020/11/24 5:00,0,0,0,0,0,88.4,87.6,82.3,1.3,81.5,1.9,78.6,76.1,0
2020/11/24 6:00,0,0,0,0,0,45.2,42.5,83.9,1.4,82.7,2,78,74.2,0
2020/11/24 7:00,0,0,0,0,0,47.3,45,83.6,1.7,82.2,2.5,77.1,72.7,0
2020/11/24 8:00,0,0,0,0,0,30.2,30.2,85.1,2,83.5,2.8,77.1,71.6,0.04137273
2020/11/24 9:00,18.3,22432.7,8,10.034,49.7,8,8,85.5,1.7,83.9,2.4,77.6,72.2,1.7854750350000004
2020/11/24 10:00,43.5,112471.6,28.8,37.098,59.9,0.4,0.2,83.8,1.3,82.3,1.9,76.3,71.2,3.6044500499999996
2020/11/24 11:00,55.9,184870.6,42,62.682,60,0,0,80.7,1,79.3,1.4,73.6,68.7,2.3310375
2020/11/24 12:00,46.9,191301.7,33.3,65.791,26.9,56.1,56,79.2,1.1,77.7,1.5,72.1,67.2,0.082675005
2020/11/24 13:00,22.6,127264.4,9.8,43.157,17.5,73.8,72.9,78.1,1.2,76.5,1.7,70.6,65.6,0
2020/11/24 14:00,0,34454.7,0,12.984,2.9,97.4,96.8,79.6,1.5,78.2,2.2,72.8,68.3,0
2020/11/24 15:00,0,0,0,0,0.8,89.8,82.1,86.1,1.8,84.9,2.6,80.3,76.2,0
2020/11/24 16:00,0,0,0,0,0,97.9,70.1,88.5,1.6,87.2,2.3,82.4,78,0
2020/11/24 17:00,0,0,0,0,0,100,68.8,88.3,1.3,86.8,1.8,81,75.9,0
2020/11/24 18:00,0,0,0,0,0,100,90.4,85.5,1.2,84,1.7,78.2,73.1,0
2020/11/24 19:00,0,0,0,0,0,99.6,77.9,83.3,1.3,82,1.8,76.9,72.5,0
2020/11/24 20:00,0,0,0,0,0,99,99,83,1.3,81.5,1.8,75.5,70.5,0
2020/11/24 21:00,0,0,0,0,0,100,99.4,81,1,79.3,1.4,73.2,68.3,0
2020/11/24 22:00,0,0,0,0,0,100,100,79.2,1,77.9,1.4,73,69.4,0
2020/11/24 23:00,0,0,0,0,0,100,100,80.6,1,79.4,1.4,75,71.9,0
2020/11/25 0:00,0,0,0,0,0,100,100,88.1,2,86.9,2.8,82.1,78.2,0
2020/11/25 1:00,0,0,0,0,0,100,99.6,91.5,2.1,89.9,3,84,79.2,0
2020/11/25 2:00,0,0,0,0,0,99.8,81.4,92.5,2,91,2.9,85.5,81.4,0
2020/11/25 3:00,0,0,0,0,0,99.9,95.4,90.3,2.1,89.1,3.1,85,82,0
2020/11/25 4:00,0,0,0,0,0,99.8,93,94.1,2.4,92.6,3.4,87.4,83.7,0
2020/11/25 5:00,0,0,0,0,0,99.9,95.1,97.2,2,95.3,2.9,89,84.7,0
2020/11/25 6:00,0,0,0,0,0,99.8,93,95.8,1.6,94.1,2.3,88.1,84.1,0
2020/11/25 7:00,0,0,0,0,0,100,99.9,94.8,1.2,93.2,1.8,87.6,83.9,0
2020/11/25 8:00,0,0,0,0,0,100,100,92.1,1.3,90.7,1.9,85.6,82.1,0.01198125
2020/11/25 9:00,16.7,19279.6,0,3.057,0,100,100,93.9,2.2,92.3,3.2,86.7,82.3,0.06691251
2020/11/25 10:00,41.1,105112.7,0.1,11.274,0.5,99.9,99.7,93.5,2.5,92.8,3.6,90.1,88.3,0.04476
2020/11/25 11:00,53.3,175533.4,0.2,19.948,0,100,100,90.4,3.1,90.3,4.4,90.1,90,0
2020/11/25 12:00,44.5,182173.3,0.3,20.612,8.4,97.2,96.5,90.1,2.9,90.2,4.1,90.3,90.4,0.19431249
2020/11/25 13:00,21.1,120275.9,1.4,14.204,4.1,97.9,97.9,89.3,2.7,89.3,3.9,89.2,89.2,0.002674995
2020/11/25 14:00,0,30151.7,0,5.324,37.4,53,52.6,89.1,2.4,89,3.5,88.5,88.3,0
2020/11/25 15:00,0,0,0,0,0,70.9,66.4,91.9,2.2,91.8,3.2,91.4,91.3,0
2020/11/25 16:00,0,0,0,0,0,96.6,95.8,92.4,2,92.3,2.8,92,91.9,0
2020/11/25 17:00,0,0,0,0,0,78.2,73.4,94,1.9,93.9,2.7,93.8,93.9,0
2020/11/25 18:00,0,0,0,0,0,78.2,75.6,94.6,1.7,94.4,2.4,93.6,93.1,0
2020/11/25 19:00,0,0,0,0,0,70.4,69.9,96.3,2,96,2.9,94.9,94,0
2020/11/25 20:00,0,0,0,0,0,75.3,74.9,96.3,1.8,95.8,2.5,94.1,92.8,0
2020/11/25 21:00,0,0,0,0,0,79,79,96.3,1.9,95.8,2.7,93.5,91.6,0
2020/11/25 22:00,0,0,0,0,0,73.9,73.9,96.9,2,96.3,2.8,93.8,91.8,0
2020/11/25 23:00,0,0,0,0,0,97.8,97.8,95.3,2.6,94.7,3.7,92.4,90.6,0
2020/11/26 0:00,0,0,0,0,0,98.4,98.4,95.8,3.2,95.4,4.6,93.9,93.1,0
2020/11/26 1:00,0,0,0,0,0,90.9,90.9,98,2.6,97.7,3.8,97.1,96.8,0
2020/11/26 2:00,0,0,0,0,0,82.8,82.8,99,2.4,98.8,3.5,98.2,98.1,0
2020/11/26 3:00,0,0,0,0,0,97.1,97.1,97.2,2.6,97,3.7,96.5,96.4,0
2020/11/26 4:00,0,0,0,0,0,97.5,97.5,96.4,2.3,96.2,3.3,95.4,95.1,0
2020/11/26 5:00,0,0,0,0,0,78.1,78.1,96.7,2,96.5,2.9,96.1,96,0
2020/11/26 6:00,0,0,0,0,0,59.2,59.2,100,2,99.6,2.8,97.8,96.5,0
2020/11/26 7:00,0,0,0,0,0,56.8,56.8,97.1,2.3,96.8,3.2,95.9,95.2,0
2020/11/26 8:00,0,0,0,0,0,44.7,44.7,94.8,2.2,94.5,3.1,93.4,92.5,0
2020/11/26 9:00,15.1,16224,4,6.503,24.3,50.6,50.6,93.4,2.2,93.1,3.2,92,90.9,0.066925005
2020/11/26 10:00,38.8,98194.5,15,25.184,42.4,35.7,35.7,91.6,2.2,91.5,3.2,90.6,89.8,0.14536137
2020/11/26 11:00,50.7,166706.7,23.3,43.963,45.8,35,35,90.9,2.1,90.7,3,89.6,88.8,0.6842624700000001
2020/11/26 12:00,42.3,173552.9,16.7,45.642,49.4,31,31,90.7,1.8,90.5,2.6,89.3,88.3,0.6510499799999999
2020/11/26 13:00,19.7,113737.4,5.7,29.553,33.6,48.4,48.4,91.3,1.7,91,2.4,89.6,88.1,0.164222715
2020/11/26 14:00,0,26201.3,0,9.193,31.1,48.4,48.4,92.9,1.6,92.4,2.3,90.4,88.5,0
2020/11/26 15:00,0,0,0,0,0,44.4,41.3,96.1,1.5,95.6,2.2,93.4,90.9,0
2020/11/26 16:00,0,0,0,0,0,32.2,27.1,99.8,1.6,99.3,2.3,96.8,94.2,0
2020/11/26 17:00,0,0,0,0,0,41.6,41.6,100,1.5,99.5,2.2,97.3,95.3,0
2020/11/26 18:00,0,0,0,0,0,62.7,62.7,100,1.5,99.7,2.1,97.2,94.4,0
2020/11/26 19:00,0,0,0,0,0,98.3,98.1,97.4,1.7,96.9,2.4,94.8,92.4,0
2020/11/26 20:00,0,0,0,0,0,97.7,97.3,95.4,1.7,95,2.5,93.2,90.6,0
2020/11/26 21:00,0,0,0,0,0,99.3,97.5,93.9,1.7,93.4,2.4,91.2,88.2,0
2020/11/26 22:00,0,0,0,0,0,98.3,91.5,94.6,1.7,94,2.4,91.8,88.6,0
2020/11/26 23:00,0,0,0,0,0,97.5,74.6,96.8,1.7,96.4,2.5,94.6,91.2,0
